order_id,customer_id,order_date,order_value,category,quantity,is_returned
ORD_0036129,CUST_02961,2023-04-21,29.96,Clothing,4,False
ORD_0036130,CUST_02961,2023-06-16,78.84,Home & Garden,1,False
ORD_0036131,CUST_02961,2023-07-08,38.78,Books,1,False
ORD_0036132,CUST_02961,2023-07-14,1023.2,Electronics,4,False
ORD_0036133,CUST_02961,2023-07-26,217.73,Clothing,2,False
ORD_0036134,CUST_02962,2022-04-23,202.16,Clothing,4,False
ORD_0036135,CUST_02962,2022-08-21,136.05,Electronics,4,False
ORD_0036136,CUST_02962,2022-10-12,383.13,Home & Garden,2,False
ORD_0036137,CUST_02962,2022-10-16,276.24,Home & Garden,5,False
ORD_0036138,CUST_02962,2022-11-02,16.39,Books,4,False
ORD_0036139,CUST_02962,2022-11-07,397.02,Home & Garden,2,False
ORD_0036140,CUST_02962,2022-11-16,178.34,Sports,5,False
ORD_0036141,CUST_02962,2022-11-27,41.52,Clothing,5,False
ORD_0036142,CUST_02962,2022-12-17,80.25,Clothing,1,False
ORD_0036143,CUST_02962,2023-01-26,73.27,Home & Garden,3,False
ORD_0036144,CUST_02962,2023-02-13,16.95,Books,5,False
ORD_0036145,CUST_02962,2023-05-17,10.35,Books,2,False
ORD_0036146,CUST_02962,2023-05-17,10.77,Books,4,False
ORD_0036147,CUST_02962,2023-07-05,314.8,Sports,3,False
ORD_0036148,CUST_02962,2023-07-31,89.62,Sports,1,False
ORD_0036149,CUST_02963,2023-02-24,330.44,Home & Garden,4,False
ORD_0036150,CUST_02963,2023-02-28,31.02,Books,4,False
ORD_0036151,CUST_02963,2023-03-25,20.01,Home & Garden,2,False
ORD_0036152,CUST_02963,2023-04-03,126.76,Clothing,4,False
ORD_0036153,CUST_02963,2023-04-10,242.45,Home & Garden,3,False
ORD_0036154,CUST_02963,2023-04-12,72.24,Beauty,4,False
ORD_0036155,CUST_02963,2023-04-15,29.14,Books,4,False
ORD_0036156,CUST_02963,2023-04-19,28.51,Books,1,False
ORD_0036157,CUST_02963,2023-05-08,242.7,Home & Garden,4,False
ORD_0036158,CUST_02963,2023-05-18,168.67,Sports,5,False
ORD_0036159,CUST_02963,2023-05-25,76.18,Beauty,4,False
ORD_0036160,CUST_02963,2023-06-08,68.02,Beauty,1,False
ORD_0036161,CUST_02963,2023-06-09,159.3,Clothing,5,False
ORD_0036162,CUST_02963,2023-06-15,115.22,Beauty,5,False
ORD_0036163,CUST_02963,2023-06-26,25.33,Beauty,4,False
ORD_0036164,CUST_02963,2023-07-07,11.94,Books,1,False
ORD_0036165,CUST_02963,2023-07-30,149.03,Clothing,3,False
ORD_0036166,CUST_02963,2023-08-11,312.12,Sports,3,False
ORD_0036167,CUST_02963,2023-08-18,55.27,Beauty,2,False
ORD_0036168,CUST_02964,2022-04-02,286.75,Sports,3,False
ORD_0036169,CUST_02965,2022-12-22,67.82,Beauty,2,False
ORD_0036170,CUST_02966,2021-09-29,197.97,Clothing,2,False
ORD_0036171,CUST_02967,2023-02-10,311.64,Sports,5,False
ORD_0036172,CUST_02968,2022-02-09,117.07,Clothing,4,False
ORD_0036173,CUST_02968,2022-07-07,100.97,Beauty,5,True
ORD_0036174,CUST_02968,2022-10-26,235.13,Home & Garden,2,False
ORD_0036175,CUST_02969,2022-12-06,22.4,Clothing,5,False
ORD_0036176,CUST_02970,2021-12-02,111.02,Clothing,2,False
ORD_0036177,CUST_02970,2022-01-20,756.77,Electronics,1,False
ORD_0036178,CUST_02970,2022-03-23,34.8,Books,1,False
ORD_0036179,CUST_02970,2023-01-18,71.35,Beauty,2,False
ORD_0036180,CUST_02970,2023-03-19,140.05,Electronics,4,False
ORD_0036181,CUST_02970,2023-04-12,181.33,Home & Garden,5,False
ORD_0036182,CUST_02970,2023-04-17,291.28,Home & Garden,4,False
ORD_0036183,CUST_02970,2023-04-17,117.07,Sports,1,False
ORD_0036184,CUST_02971,2022-12-03,225.84,Clothing,5,False
ORD_0036185,CUST_02971,2023-01-01,13.77,Books,1,False
ORD_0036186,CUST_02971,2023-01-30,79.59,Sports,5,False
ORD_0036187,CUST_02971,2023-02-13,357.93,Home & Garden,5,False
ORD_0036188,CUST_02971,2023-02-26,85.02,Beauty,2,False
ORD_0036189,CUST_02971,2023-03-13,337.28,Home & Garden,2,False
ORD_0036190,CUST_02971,2023-03-27,66.19,Beauty,1,False
ORD_0036191,CUST_02971,2023-04-02,204.59,Clothing,3,False
ORD_0036192,CUST_02971,2023-04-18,372.08,Home & Garden,3,False
ORD_0036193,CUST_02971,2023-05-13,19.55,Books,5,False
ORD_0036194,CUST_02971,2023-05-26,101.26,Beauty,1,False
ORD_0036195,CUST_02971,2023-07-08,75.36,Sports,3,False
ORD_0036196,CUST_02971,2023-07-09,325.73,Home & Garden,2,False
ORD_0036197,CUST_02971,2023-08-10,114.67,Beauty,2,False
ORD_0036198,CUST_02971,2023-08-19,215.12,Sports,3,False
ORD_0036199,CUST_02972,2021-10-22,102.3,Beauty,5,False
ORD_0036200,CUST_02972,2021-12-14,30.8,Books,2,False
ORD_0036201,CUST_02972,2021-12-27,152.28,Home & Garden,3,False
ORD_0036202,CUST_02972,2022-07-19,85.65,Sports,2,False
ORD_0036203,CUST_02972,2022-08-10,969.83,Electronics,2,False
ORD_0036204,CUST_02972,2022-09-17,96.09,Clothing,3,False
ORD_0036205,CUST_02972,2022-09-24,46.79,Books,4,False
ORD_0036206,CUST_02972,2022-09-25,1063.5,Electronics,3,False
ORD_0036207,CUST_02972,2023-03-07,183.88,Home & Garden,2,False
ORD_0036208,CUST_02972,2023-03-18,123.53,Clothing,1,False
ORD_0036209,CUST_02972,2023-03-31,36.49,Clothing,4,False
ORD_0036210,CUST_02972,2023-04-11,66.56,Clothing,1,False
ORD_0036211,CUST_02972,2023-06-11,184.2,Clothing,5,False
ORD_0036212,CUST_02972,2023-06-12,16.66,Books,4,False
ORD_0036213,CUST_02972,2023-06-15,58.31,Beauty,2,False
ORD_0036214,CUST_02972,2023-07-04,245.66,Home & Garden,3,False
ORD_0036215,CUST_02972,2023-08-20,28.6,Books,5,False
ORD_0036216,CUST_02973,2022-07-19,134.76,Sports,2,False
ORD_0036217,CUST_02973,2023-01-03,930.06,Electronics,4,False
ORD_0036218,CUST_02973,2023-01-24,39.27,Sports,5,False
ORD_0036219,CUST_02974,2023-09-12,1077.44,Electronics,2,False
ORD_0036220,CUST_02974,2023-09-12,56.79,Beauty,5,False
ORD_0036221,CUST_02975,2021-09-19,805.57,Electronics,4,False
ORD_0036222,CUST_02975,2021-09-23,161.86,Sports,1,False
ORD_0036223,CUST_02975,2021-12-29,78.35,Electronics,3,False
ORD_0036224,CUST_02975,2022-06-25,232.3,Home & Garden,3,False
ORD_0036225,CUST_02975,2022-07-22,319.51,Electronics,3,False
ORD_0036226,CUST_02975,2022-10-28,223.67,Electronics,5,False
ORD_0036227,CUST_02975,2023-01-10,38.68,Books,1,False
ORD_0036228,CUST_02975,2023-01-28,31.08,Sports,4,False
ORD_0036229,CUST_02975,2023-05-24,36.65,Books,4,False
ORD_0036230,CUST_02975,2023-08-04,36.87,Beauty,1,True
ORD_0036231,CUST_02976,2021-02-24,261.82,Sports,1,False
ORD_0036232,CUST_02976,2021-03-17,210.36,Clothing,4,False
ORD_0036233,CUST_02976,2021-04-15,36.43,Clothing,2,False
ORD_0036234,CUST_02976,2021-04-19,114.41,Sports,5,False
ORD_0036235,CUST_02976,2021-04-20,36.26,Beauty,2,False
ORD_0036236,CUST_02976,2021-05-15,1381.76,Electronics,5,False
ORD_0036237,CUST_02976,2021-06-13,375.59,Home & Garden,5,False
ORD_0036238,CUST_02976,2021-06-26,862.93,Electronics,1,False
ORD_0036239,CUST_02976,2021-09-19,43.06,Books,5,False
ORD_0036240,CUST_02976,2021-09-30,830.0,Electronics,3,False
ORD_0036241,CUST_02976,2022-01-10,156.03,Clothing,2,False
ORD_0036242,CUST_02976,2022-01-23,73.46,Beauty,5,False
ORD_0036243,CUST_02976,2022-02-05,296.68,Clothing,5,False
ORD_0036244,CUST_02976,2022-03-05,31.55,Beauty,2,False
ORD_0036245,CUST_02976,2022-05-08,331.88,Electronics,2,False
ORD_0036246,CUST_02976,2022-05-19,1347.16,Electronics,1,False
ORD_0036247,CUST_02976,2022-05-25,23.31,Books,5,False
ORD_0036248,CUST_02976,2022-06-18,116.74,Beauty,2,False
ORD_0036249,CUST_02976,2022-07-06,119.67,Beauty,4,False
ORD_0036250,CUST_02976,2023-01-01,55.93,Clothing,3,False
ORD_0036251,CUST_02976,2023-01-30,41.14,Books,3,False
ORD_0036252,CUST_02976,2023-04-28,80.64,Beauty,3,False
ORD_0036253,CUST_02976,2023-06-08,58.01,Books,5,False
ORD_0036254,CUST_02976,2023-08-06,49.26,Books,4,False
ORD_0036255,CUST_02976,2023-08-07,44.32,Books,1,False
ORD_0036256,CUST_02976,2023-08-17,36.05,Books,1,False
ORD_0036257,CUST_02976,2023-09-01,52.96,Books,5,False
ORD_0036258,CUST_02976,2023-10-16,180.53,Sports,1,False
ORD_0036259,CUST_02976,2023-10-19,137.68,Beauty,4,False
ORD_0036260,CUST_02977,2023-02-08,27.95,Beauty,4,False
ORD_0036261,CUST_02978,2021-11-09,55.71,Books,3,False
ORD_0036262,CUST_02978,2022-01-15,208.52,Home & Garden,5,False
ORD_0036263,CUST_02978,2022-02-04,53.46,Books,2,True
ORD_0036264,CUST_02978,2022-03-19,117.08,Beauty,5,False
ORD_0036265,CUST_02978,2022-03-31,59.9,Beauty,2,False
ORD_0036266,CUST_02978,2022-05-25,38.55,Books,1,False
ORD_0036267,CUST_02978,2022-06-25,46.24,Beauty,5,False
ORD_0036268,CUST_02978,2022-07-16,233.37,Sports,5,False
ORD_0036269,CUST_02978,2022-09-01,31.69,Home & Garden,2,False
ORD_0036270,CUST_02978,2022-09-30,54.33,Clothing,5,False
ORD_0036271,CUST_02978,2022-10-02,63.08,Home & Garden,4,False
ORD_0036272,CUST_02978,2022-10-29,84.29,Beauty,4,False
ORD_0036273,CUST_02978,2023-04-07,258.86,Clothing,5,True
ORD_0036274,CUST_02978,2023-05-21,410.53,Home & Garden,5,False
ORD_0036275,CUST_02978,2023-07-04,70.38,Beauty,5,False
ORD_0036276,CUST_02978,2023-07-15,213.43,Sports,3,True
ORD_0036277,CUST_02978,2023-08-01,977.9,Electronics,3,False
ORD_0036278,CUST_02978,2023-08-11,95.55,Beauty,1,False
ORD_0036279,CUST_02978,2023-08-20,840.02,Electronics,2,False
ORD_0036280,CUST_02978,2023-09-06,242.25,Sports,2,False
ORD_0036281,CUST_02978,2023-10-18,45.78,Books,4,False
ORD_0036282,CUST_02979,2022-09-25,139.58,Clothing,4,False
ORD_0036283,CUST_02979,2022-10-18,33.82,Beauty,5,False
ORD_0036284,CUST_02979,2023-03-04,33.26,Clothing,1,False
ORD_0036285,CUST_02980,2022-08-28,85.23,Sports,1,False
ORD_0036286,CUST_02980,2022-11-06,315.71,Sports,5,False
ORD_0036287,CUST_02980,2022-11-19,161.63,Home & Garden,2,False
ORD_0036288,CUST_02981,2022-03-02,143.39,Sports,1,False
ORD_0036289,CUST_02981,2022-03-04,46.98,Books,2,False
ORD_0036290,CUST_02981,2022-04-10,214.8,Home & Garden,3,False
ORD_0036291,CUST_02981,2022-10-31,151.32,Clothing,2,False
ORD_0036292,CUST_02981,2023-02-06,254.86,Sports,3,False
ORD_0036293,CUST_02981,2023-02-18,259.99,Sports,4,False
ORD_0036294,CUST_02981,2023-04-02,19.21,Books,5,False
ORD_0036295,CUST_02982,2023-08-04,88.05,Sports,2,False
ORD_0036296,CUST_02982,2023-08-10,32.52,Beauty,2,False
ORD_0036297,CUST_02982,2023-08-11,27.63,Beauty,5,False
ORD_0036298,CUST_02982,2023-08-14,24.41,Home & Garden,4,False
ORD_0036299,CUST_02982,2023-08-17,359.29,Home & Garden,3,False
ORD_0036300,CUST_02982,2023-08-19,324.01,Electronics,3,False
ORD_0036301,CUST_02982,2023-08-21,1079.23,Electronics,3,False
ORD_0036302,CUST_02982,2023-08-25,100.93,Beauty,2,False
ORD_0036303,CUST_02982,2023-08-25,44.79,Books,2,False
ORD_0036304,CUST_02982,2023-09-02,11.37,Beauty,4,False
ORD_0036305,CUST_02983,2022-09-12,417.45,Electronics,5,False
ORD_0036306,CUST_02984,2022-10-17,191.01,Sports,5,False
ORD_0036307,CUST_02985,2021-10-17,216.94,Clothing,4,False
ORD_0036308,CUST_02985,2021-11-11,129.35,Home & Garden,1,False
ORD_0036309,CUST_02985,2021-11-21,1130.07,Electronics,5,False
ORD_0036310,CUST_02985,2022-01-30,15.11,Books,1,False
ORD_0036311,CUST_02985,2022-10-16,82.08,Sports,5,False
ORD_0036312,CUST_02985,2022-10-26,625.5,Electronics,5,False
ORD_0036313,CUST_02985,2022-10-30,93.61,Home & Garden,3,False
ORD_0036314,CUST_02986,2023-03-06,149.09,Sports,3,False
ORD_0036315,CUST_02987,2021-10-27,92.62,Beauty,4,False
ORD_0036316,CUST_02987,2021-11-01,103.9,Beauty,2,False
ORD_0036317,CUST_02987,2021-11-07,56.27,Books,4,False
ORD_0036318,CUST_02987,2021-11-30,193.08,Sports,3,False
ORD_0036319,CUST_02987,2021-12-01,338.47,Sports,1,False
ORD_0036320,CUST_02987,2021-12-02,297.44,Sports,4,False
ORD_0036321,CUST_02987,2021-12-09,104.26,Clothing,3,False
ORD_0036322,CUST_02987,2021-12-30,43.44,Books,3,False
ORD_0036323,CUST_02987,2022-01-11,1338.4,Electronics,3,False
ORD_0036324,CUST_02987,2022-01-12,89.65,Clothing,2,False
ORD_0036325,CUST_02987,2022-01-16,78.03,Beauty,3,False
ORD_0036326,CUST_02987,2022-01-20,148.72,Beauty,2,False
ORD_0036327,CUST_02987,2022-02-02,226.31,Clothing,2,False
ORD_0036328,CUST_02987,2022-02-11,292.17,Electronics,5,False
ORD_0036329,CUST_02987,2022-02-18,186.24,Electronics,1,False
ORD_0036330,CUST_02987,2022-02-28,55.49,Books,4,False
ORD_0036331,CUST_02987,2022-03-13,53.59,Beauty,4,False
ORD_0036332,CUST_02987,2022-03-19,186.82,Home & Garden,2,False
ORD_0036333,CUST_02987,2022-04-02,226.38,Sports,5,False
ORD_0036334,CUST_02987,2022-04-27,59.99,Books,4,False
ORD_0036335,CUST_02987,2022-06-21,178.3,Home & Garden,2,False
ORD_0036336,CUST_02987,2022-07-20,234.89,Sports,1,False
ORD_0036337,CUST_02987,2022-07-20,313.75,Home & Garden,3,False
ORD_0036338,CUST_02987,2022-07-28,43.25,Clothing,4,False
ORD_0036339,CUST_02987,2022-08-25,150.47,Sports,1,False
ORD_0036340,CUST_02987,2022-08-28,64.9,Beauty,1,False
ORD_0036341,CUST_02987,2022-09-03,65.67,Beauty,5,False
ORD_0036342,CUST_02987,2022-09-04,66.06,Sports,4,False
ORD_0036343,CUST_02987,2022-09-25,133.28,Beauty,2,False
ORD_0036344,CUST_02987,2022-09-28,239.91,Clothing,5,False
ORD_0036345,CUST_02987,2022-10-29,291.74,Clothing,3,False
ORD_0036346,CUST_02987,2022-12-02,234.65,Clothing,1,False
ORD_0036347,CUST_02987,2022-12-17,88.07,Sports,1,False
ORD_0036348,CUST_02987,2023-01-07,200.72,Clothing,4,False
ORD_0036349,CUST_02987,2023-01-23,124.96,Home & Garden,3,False
ORD_0036350,CUST_02987,2023-03-06,638.43,Electronics,2,True
ORD_0036351,CUST_02987,2023-03-08,425.92,Home & Garden,1,False
ORD_0036352,CUST_02987,2023-03-23,305.64,Home & Garden,5,False
ORD_0036353,CUST_02987,2023-03-31,319.87,Home & Garden,5,False
ORD_0036354,CUST_02987,2023-05-16,23.07,Books,5,False
ORD_0036355,CUST_02987,2023-05-16,193.02,Clothing,2,False
ORD_0036356,CUST_02987,2023-05-16,246.07,Clothing,1,False
ORD_0036357,CUST_02987,2023-05-20,68.73,Beauty,4,False
ORD_0036358,CUST_02987,2023-06-18,171.93,Clothing,3,False
ORD_0036359,CUST_02987,2023-07-02,55.92,Books,3,False
ORD_0036360,CUST_02987,2023-08-05,351.75,Electronics,5,False
ORD_0036361,CUST_02987,2023-08-07,342.35,Sports,3,False
ORD_0036362,CUST_02987,2023-08-19,80.96,Clothing,5,False
ORD_0036363,CUST_02987,2023-09-01,58.35,Beauty,5,False
ORD_0036364,CUST_02987,2023-09-06,216.79,Sports,2,False
ORD_0036365,CUST_02987,2023-10-05,43.96,Books,3,False
ORD_0036366,CUST_02988,2023-02-11,235.34,Sports,2,False
ORD_0036367,CUST_02988,2023-02-18,499.44,Electronics,2,False
ORD_0036368,CUST_02988,2023-04-08,33.71,Books,4,False
ORD_0036369,CUST_02989,2022-06-01,111.16,Home & Garden,2,False
ORD_0036370,CUST_02989,2022-06-29,43.97,Sports,3,False
ORD_0036371,CUST_02990,2022-02-16,117.01,Electronics,2,False
ORD_0036372,CUST_02990,2022-10-04,167.47,Sports,3,False
ORD_0036373,CUST_02991,2022-11-10,26.08,Clothing,4,False
ORD_0036374,CUST_02991,2022-11-28,39.32,Books,4,False
ORD_0036375,CUST_02991,2022-12-06,32.0,Home & Garden,2,False
ORD_0036376,CUST_02991,2023-01-18,23.33,Books,1,False
ORD_0036377,CUST_02991,2023-01-30,377.44,Home & Garden,4,False
ORD_0036378,CUST_02991,2023-03-17,91.98,Beauty,1,False
ORD_0036379,CUST_02991,2023-05-05,23.08,Books,4,False
ORD_0036380,CUST_02991,2023-05-12,15.02,Books,5,False
ORD_0036381,CUST_02991,2023-05-15,42.45,Home & Garden,1,False
ORD_0036382,CUST_02991,2023-05-30,274.38,Sports,1,False
ORD_0036383,CUST_02991,2023-06-02,172.65,Clothing,3,False
ORD_0036384,CUST_02991,2023-06-25,238.71,Sports,4,False
ORD_0036385,CUST_02991,2023-06-27,121.89,Home & Garden,5,False
ORD_0036386,CUST_02991,2023-07-20,220.46,Clothing,5,False
ORD_0036387,CUST_02991,2023-07-28,115.56,Clothing,1,False
ORD_0036388,CUST_02991,2023-08-09,576.18,Electronics,2,False
ORD_0036389,CUST_02991,2023-08-14,57.42,Beauty,2,False
ORD_0036390,CUST_02992,2022-09-10,24.27,Beauty,1,False
ORD_0036391,CUST_02993,2022-12-15,104.43,Beauty,5,False
ORD_0036392,CUST_02993,2023-01-07,20.43,Books,3,False
ORD_0036393,CUST_02993,2023-03-05,317.19,Sports,4,False
ORD_0036394,CUST_02993,2023-03-08,271.68,Electronics,5,False
ORD_0036395,CUST_02993,2023-03-31,39.91,Beauty,4,False
ORD_0036396,CUST_02994,2023-07-30,13.26,Beauty,1,False
ORD_0036397,CUST_02994,2023-08-08,135.13,Clothing,5,False
ORD_0036398,CUST_02994,2023-08-10,44.86,Beauty,3,False
ORD_0036399,CUST_02994,2023-08-10,62.4,Beauty,1,False
ORD_0036400,CUST_02994,2023-08-11,157.52,Sports,2,False
ORD_0036401,CUST_02994,2023-08-11,172.86,Home & Garden,3,False
ORD_0036402,CUST_02994,2023-08-16,46.43,Books,2,False
ORD_0036403,CUST_02994,2023-08-17,29.65,Books,4,False
ORD_0036404,CUST_02994,2023-08-18,277.06,Sports,3,False
ORD_0036405,CUST_02994,2023-08-19,26.01,Home & Garden,5,False
ORD_0036406,CUST_02994,2023-08-20,283.86,Home & Garden,2,False
ORD_0036407,CUST_02994,2023-08-21,582.48,Electronics,5,False
ORD_0036408,CUST_02994,2023-08-25,296.91,Home & Garden,2,False
ORD_0036409,CUST_02994,2023-08-28,119.0,Beauty,3,False
ORD_0036410,CUST_02994,2023-08-31,372.34,Home & Garden,2,False
ORD_0036411,CUST_02994,2023-09-02,32.05,Books,2,False
ORD_0036412,CUST_02995,2022-06-27,95.49,Sports,2,False
ORD_0036413,CUST_02995,2022-07-05,549.16,Electronics,4,False
ORD_0036414,CUST_02995,2022-07-17,1226.4,Electronics,3,False
ORD_0036415,CUST_02995,2022-07-27,93.33,Beauty,3,False
ORD_0036416,CUST_02995,2022-08-25,402.8,Home & Garden,5,False
ORD_0036417,CUST_02995,2022-08-31,36.46,Books,1,False
ORD_0036418,CUST_02995,2022-09-29,55.55,Books,1,False
ORD_0036419,CUST_02995,2022-10-10,17.45,Books,3,False
ORD_0036420,CUST_02995,2022-11-04,82.05,Beauty,1,False
ORD_0036421,CUST_02995,2022-11-22,20.24,Beauty,1,False
ORD_0036422,CUST_02995,2022-11-28,171.97,Sports,2,False
ORD_0036423,CUST_02995,2022-12-23,78.3,Beauty,3,True
ORD_0036424,CUST_02995,2022-12-27,199.72,Sports,4,False
ORD_0036425,CUST_02995,2023-01-05,853.92,Electronics,4,False
ORD_0036426,CUST_02995,2023-01-06,132.37,Beauty,2,True
ORD_0036427,CUST_02995,2023-02-11,65.97,Beauty,3,False
ORD_0036428,CUST_02995,2023-02-12,126.92,Clothing,1,False
ORD_0036429,CUST_02995,2023-02-13,362.93,Electronics,3,False
ORD_0036430,CUST_02995,2023-02-14,21.77,Books,5,False
ORD_0036431,CUST_02995,2023-02-22,38.0,Home & Garden,5,False
ORD_0036432,CUST_02995,2023-04-01,112.09,Home & Garden,1,False
ORD_0036433,CUST_02995,2023-04-09,302.29,Sports,3,False
ORD_0036434,CUST_02995,2023-04-16,376.76,Home & Garden,3,False
ORD_0036435,CUST_02995,2023-04-17,174.92,Clothing,4,False
ORD_0036436,CUST_02995,2023-04-25,310.76,Sports,1,True
ORD_0036437,CUST_02995,2023-05-21,70.03,Beauty,2,True
ORD_0036438,CUST_02995,2023-05-25,88.11,Beauty,5,False
ORD_0036439,CUST_02995,2023-07-01,648.24,Electronics,3,False
ORD_0036440,CUST_02995,2023-07-10,133.22,Sports,3,False
ORD_0036441,CUST_02995,2023-07-17,252.84,Sports,3,False
ORD_0036442,CUST_02995,2023-08-24,39.61,Books,5,False
ORD_0036443,CUST_02995,2023-09-14,920.45,Electronics,4,False
ORD_0036444,CUST_02995,2023-09-22,148.43,Home & Garden,2,False
ORD_0036445,CUST_02995,2023-10-03,128.89,Clothing,4,False
ORD_0036446,CUST_02996,2022-07-29,99.28,Clothing,5,False
ORD_0036447,CUST_02997,2021-05-22,184.83,Home & Garden,5,False
ORD_0036448,CUST_02997,2022-01-12,31.63,Books,5,False
ORD_0036449,CUST_02997,2022-03-26,12.9,Books,1,False
ORD_0036450,CUST_02997,2022-05-02,247.08,Sports,3,False
ORD_0036451,CUST_02997,2022-08-21,962.14,Electronics,4,False
ORD_0036452,CUST_02997,2022-10-26,120.09,Clothing,1,False
ORD_0036453,CUST_02997,2023-01-29,516.86,Electronics,3,False
ORD_0036454,CUST_02997,2023-04-01,168.23,Clothing,2,False
ORD_0036455,CUST_02997,2023-04-22,226.35,Clothing,1,False
ORD_0036456,CUST_02997,2023-06-07,550.17,Electronics,1,False
ORD_0036457,CUST_02997,2023-07-16,182.68,Sports,4,False
ORD_0036458,CUST_02998,2021-06-30,72.19,Beauty,4,False
ORD_0036459,CUST_02998,2021-09-13,197.2,Electronics,4,True
ORD_0036460,CUST_02998,2021-10-20,186.44,Home & Garden,2,False
ORD_0036461,CUST_02998,2021-11-19,179.39,Sports,4,False
ORD_0036462,CUST_02998,2022-03-19,154.08,Clothing,1,False
ORD_0036463,CUST_02998,2022-03-29,28.38,Books,2,False
ORD_0036464,CUST_02998,2022-04-16,202.65,Sports,4,False
ORD_0036465,CUST_02998,2022-09-13,163.94,Clothing,2,False
ORD_0036466,CUST_02998,2022-10-06,88.14,Beauty,3,False
ORD_0036467,CUST_02998,2023-01-09,106.79,Clothing,5,False
ORD_0036468,CUST_02998,2023-04-04,29.95,Clothing,2,False
ORD_0036469,CUST_02998,2023-04-19,240.58,Sports,1,False
ORD_0036470,CUST_02998,2023-04-28,212.41,Sports,5,False
ORD_0036471,CUST_02999,2023-05-31,105.14,Beauty,1,False
ORD_0036472,CUST_02999,2023-06-19,281.6,Home & Garden,3,False
ORD_0036473,CUST_02999,2023-06-20,227.55,Electronics,4,False
ORD_0036474,CUST_02999,2023-07-02,23.97,Home & Garden,1,False
ORD_0036475,CUST_02999,2023-07-04,269.02,Sports,2,False
ORD_0036476,CUST_02999,2023-07-05,203.05,Home & Garden,4,False
ORD_0036477,CUST_02999,2023-07-05,24.4,Beauty,5,False
ORD_0036478,CUST_02999,2023-07-06,799.18,Electronics,2,False
ORD_0036479,CUST_02999,2023-07-11,47.62,Clothing,4,False
ORD_0036480,CUST_02999,2023-07-14,652.99,Electronics,4,False
ORD_0036481,CUST_02999,2023-07-15,286.29,Home & Garden,1,False
ORD_0036482,CUST_02999,2023-07-24,222.95,Sports,1,False
ORD_0036483,CUST_02999,2023-08-01,194.11,Clothing,3,False
ORD_0036484,CUST_02999,2023-08-03,28.97,Clothing,5,False
ORD_0036485,CUST_02999,2023-08-06,314.85,Home & Garden,2,False
ORD_0036486,CUST_02999,2023-08-08,292.64,Sports,3,False
ORD_0036487,CUST_02999,2023-08-09,85.72,Clothing,2,False
ORD_0036488,CUST_02999,2023-08-18,14.08,Books,5,False
ORD_0036489,CUST_02999,2023-08-29,585.32,Electronics,4,False
ORD_0036490,CUST_02999,2023-09-01,43.41,Books,1,False
ORD_0036491,CUST_03000,2022-03-15,123.84,Sports,1,False
ORD_0036492,CUST_03000,2022-08-11,120.22,Home & Garden,5,False
ORD_0036493,CUST_03001,2022-09-21,118.44,Beauty,3,False
ORD_0036494,CUST_03001,2022-10-04,24.6,Books,2,False
ORD_0036495,CUST_03001,2022-11-30,57.15,Beauty,4,False
ORD_0036496,CUST_03001,2023-01-14,55.81,Clothing,5,False
ORD_0036497,CUST_03002,2022-01-23,162.36,Clothing,5,False
ORD_0036498,CUST_03002,2022-02-12,96.67,Sports,1,False
ORD_0036499,CUST_03002,2022-12-10,326.89,Home & Garden,5,False
ORD_0036500,CUST_03003,2023-07-14,217.38,Sports,1,False
ORD_0036501,CUST_03003,2023-07-21,228.51,Sports,2,True
ORD_0036502,CUST_03003,2023-07-24,53.23,Beauty,2,False
ORD_0036503,CUST_03003,2023-07-28,79.22,Clothing,1,False
ORD_0036504,CUST_03003,2023-07-28,80.07,Beauty,4,False
ORD_0036505,CUST_03003,2023-07-28,109.16,Beauty,3,False
ORD_0036506,CUST_03003,2023-08-08,440.81,Electronics,4,False
ORD_0036507,CUST_03003,2023-08-17,88.42,Beauty,4,False
ORD_0036508,CUST_03003,2023-08-18,13.96,Beauty,5,False
ORD_0036509,CUST_03003,2023-08-23,194.77,Clothing,1,False
ORD_0036510,CUST_03003,2023-09-01,224.85,Sports,3,False
ORD_0036511,CUST_03004,2023-01-23,141.76,Home & Garden,3,False
ORD_0036512,CUST_03004,2023-01-28,116.93,Clothing,1,False
ORD_0036513,CUST_03004,2023-01-31,162.3,Clothing,1,False
ORD_0036514,CUST_03004,2023-02-08,29.93,Books,4,False
ORD_0036515,CUST_03004,2023-04-17,917.39,Electronics,2,False
ORD_0036516,CUST_03005,2022-05-22,309.47,Sports,5,False
ORD_0036517,CUST_03005,2022-12-05,36.57,Beauty,3,False
ORD_0036518,CUST_03005,2023-01-07,149.73,Home & Garden,3,True
ORD_0036519,CUST_03005,2023-01-24,343.18,Electronics,4,False
ORD_0036520,CUST_03005,2023-04-24,34.13,Books,5,False
ORD_0036521,CUST_03006,2021-12-28,314.71,Sports,4,False
ORD_0036522,CUST_03006,2023-02-03,73.03,Home & Garden,2,False
ORD_0036523,CUST_03007,2023-04-11,109.32,Beauty,1,False
ORD_0036524,CUST_03007,2023-04-11,276.74,Electronics,2,False
ORD_0036525,CUST_03008,2022-12-06,182.96,Sports,2,False
ORD_0036526,CUST_03008,2022-12-11,191.96,Clothing,4,False
ORD_0036527,CUST_03008,2023-01-10,161.91,Clothing,3,False
ORD_0036528,CUST_03008,2023-01-10,378.73,Electronics,2,False
