customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_age_days,avg_order_value,avg_days_between_orders,category_diversity,spend_trend,purchases_per_year,clv_simple,clv_predicted,clv_tier,segment,location,age_group,gender
CUST_02376,53,9,3988.3,5,4,5,4.666666666666667,114,443.14444444444445,0.0,5,642.3199999999999,52.142857142857146,22325.665,22325.67,Premium,Champion,Berlin,18-25,Other
CUST_02377,67,15,3565.66,4,4,4,4.0,257,237.71066666666667,8.071428571428571,6,-153.40321428571434,45.2212389380531,10749.57,10679.16,Premium,Champion,London,18-25,Male
CUST_02378,244,2,140.76,2,1,1,1.3333333333333333,435,70.38,49.0,2,0.0,7.448979591836735,524.26,520.05,Low Value,Lost,Sydney,46-55,Female
CUST_02379,182,6,469.23,3,3,2,2.6666666666666665,261,78.205,3.6,4,-26.336666666666673,52.142857142857146,4077.83,4118.87,High Value,Others,Houston,46-55,Female
CUST_02380,246,3,138.44,2,2,1,1.6666666666666667,944,46.14666666666667,233.5,3,0.0,1.563169164882227,72.14,70.09,Low Value,Lost,New York,26-35,Other
CUST_02381,441,1,47.29,1,1,1,1.0,854,47.29,365.0,1,0.0,1.0,47.29,46.93,Low Value,Lost,Toronto,18-25,Male
CUST_02382,258,1,33.83,2,1,1,1.3333333333333333,990,33.83,365.0,1,0.0,1.0,33.83,33.45,Low Value,Lost,London,55+,Male
CUST_02383,492,3,385.58,1,2,2,1.6666666666666667,946,128.52666666666667,61.5,3,0.0,5.934959349593496,762.8,748.37,Medium Value,Lost,Chicago,55+,Other
CUST_02384,203,5,626.58,3,3,2,2.6666666666666665,833,125.316,64.25,3,-18.665000000000006,5.680933852140078,711.91,703.87,Medium Value,Others,Phoenix,26-35,Female
CUST_02385,215,9,2338.37,2,4,4,3.3333333333333335,893,259.81888888888886,76.75,5,-210.2645,4.755700325732899,1235.62,1238.91,Medium Value,At Risk,New York,46-55,Male
CUST_02386,240,7,747.76,2,3,2,2.3333333333333335,918,106.82285714285715,89.5,3,-6.680000000000007,4.078212290502793,435.65,443.98,Low Value,Others,Sydney,18-25,Other
CUST_02387,61,20,7870.54,5,5,5,5.0,479,393.527,17.789473684210527,6,168.21400000000006,20.517751479289938,8074.29,7970.69,Premium,Champion,Sydney,46-55,Female
CUST_02388,208,5,1793.3200000000002,3,3,4,3.3333333333333335,939,358.66400000000004,79.25,3,306.5733333333334,4.605678233438486,1651.89,1678.28,Medium Value,Loyal Customer,Berlin,18-25,Other
CUST_02389,242,1,16.29,2,1,1,1.3333333333333333,317,16.29,365.0,1,0.0,1.0,16.29,16.23,Low Value,Lost,Phoenix,26-35,Female
CUST_02390,191,8,1174.78,3,3,3,3.0,318,146.8475,7.142857142857143,4,-32.39499999999998,51.099999999999994,7503.91,7534.67,Premium,Loyal Customer,Berlin,36-45,Other
CUST_02391,97,10,1682.33,4,4,3,3.6666666666666665,424,168.233,26.444444444444443,5,-29.710000000000036,13.802521008403362,2322.04,2310.46,High Value,Loyal Customer,Sydney,26-35,Male
CUST_02392,108,8,809.3299999999999,4,3,2,3.0,1018,101.16624999999999,118.71428571428571,4,110.17249999999999,3.074608904933815,311.05,335.81,Low Value,Others,Houston,46-55,Other
CUST_02393,223,4,1195.75,2,2,3,2.3333333333333335,914,298.9375,142.0,3,548.2449999999999,2.5704225352112675,768.4,791.96,Medium Value,Others,Paris,46-55,Other
CUST_02394,1,50,10832.13,5,5,5,5.0,121,216.6426,1.2040816326530612,6,-61.89399999999998,52.142857142857146,11296.36,11294.92,Premium,Champion,Chicago,36-45,Female
CUST_02395,241,2,1157.24,2,1,3,2.0,304,578.62,0.0,2,0.0,52.142857142857146,22325.665,22325.67,Premium,Others,Berlin,36-45,Female
CUST_02396,97,15,2522.96,4,4,4,4.0,452,168.19733333333335,20.928571428571427,6,-156.4389285714286,17.440273037542664,2933.41,2911.03,High Value,Champion,London,36-45,Other
CUST_02397,69,17,2054.14,4,4,4,4.0,590,120.83176470588235,27.875,6,33.81444444444443,13.094170403587444,1582.19,1568.11,Medium Value,Champion,London,46-55,Male
CUST_02398,13,36,9640.83,5,5,5,5.0,620,267.80083333333334,15.571428571428571,6,50.325000000000045,23.440366972477065,6277.35,6316.38,Premium,Champion,Sydney,26-35,Female
CUST_02399,193,6,830.09,3,3,2,2.6666666666666665,323,138.34833333333333,9.8,4,81.47666666666667,37.24489795918367,5152.77,4890.84,High Value,Others,Phoenix,55+,Male
CUST_02400,227,3,839.11,2,2,2,2.0,518,279.7033333333333,25.0,3,0.0,14.6,4083.67,4128.0,High Value,Lost,Paris,36-45,Other
CUST_02401,71,14,4127.18,4,4,5,4.333333333333333,317,294.79857142857145,12.307692307692308,4,-21.534285714285716,29.65625,8742.62,8806.6,Premium,Champion,Berlin,18-25,Female
CUST_02402,3,48,15354.75,5,5,5,5.0,502,319.890625,9.042553191489361,6,31.562916666666638,40.36470588235294,12912.29,12871.92,Premium,Champion,Chicago,46-55,Female
CUST_02403,195,6,1236.84,3,3,3,3.0,636,206.14000000000001,51.6,3,-82.07333333333332,7.073643410852713,1458.16,1444.89,Medium Value,Loyal Customer,Los Angeles,46-55,Other
CUST_02404,85,16,2975.75,4,4,4,4.0,398,185.984375,14.4,6,-73.47375,25.34722222222222,4714.19,4718.75,High Value,Champion,Berlin,26-35,Other
CUST_02405,88,5,1608.72,4,3,3,3.3333333333333335,149,321.744,0.0,2,231.74833333333333,52.142857142857146,16776.65,16773.66,Premium,Loyal Customer,Chicago,26-35,Other
CUST_02406,131,4,429.8,3,2,2,2.3333333333333335,192,107.45,0.0,2,119.24,52.142857142857146,5602.75,5614.51,High Value,Others,Sydney,36-45,Female
CUST_02407,97,7,1054.47,4,3,3,3.3333333333333335,517,150.63857142857142,59.333333333333336,5,-167.26166666666666,6.151685393258426,926.68,934.87,Medium Value,Loyal Customer,Phoenix,46-55,Female
CUST_02408,76,15,4468.53,4,4,5,4.333333333333333,437,297.902,21.071428571428573,6,-231.7917857142857,17.322033898305083,5160.27,5104.62,High Value,Champion,Phoenix,18-25,Male
CUST_02409,250,2,153.86,2,1,1,1.3333333333333333,445,76.93,134.0,1,0.0,2.7238805970149254,209.55,206.83,Low Value,Lost,Berlin,36-45,Other
CUST_02410,184,7,824.57,3,3,2,2.6666666666666665,456,117.7957142857143,34.5,5,-134.68166666666667,10.579710144927537,1246.24,1249.4,Medium Value,Others,London,26-35,Other
CUST_02411,402,3,837.86,1,2,2,1.6666666666666667,765,279.2866666666667,133.0,2,0.0,2.744360902255639,766.46,791.69,Medium Value,Lost,Sydney,18-25,Female
CUST_02412,3,41,9309.89,5,5,5,5.0,211,227.07048780487804,3.6,6,-7.266785714285646,52.142857142857146,11840.1,11826.77,Premium,Champion,New York,26-35,Male
CUST_02413,40,8,2113.2,5,3,4,4.0,101,264.15,0.0,5,256.39,52.142857142857146,13773.54,13790.89,Premium,Loyal Customer,Berlin,36-45,Other
CUST_02414,25,48,11250.19,5,5,5,5.0,453,234.37895833333334,7.76595744680851,6,-14.762916666666626,47.0,11015.81,11100.12,Premium,Champion,Toronto,18-25,Other
CUST_02415,199,8,1495.53,3,3,3,3.0,772,186.94125,60.42857142857143,4,-107.5675,6.040189125295508,1129.16,1111.17,Medium Value,Loyal Customer,Chicago,26-35,Other
CUST_02416,803,2,180.77,1,1,1,1.0,941,90.38499999999999,2.0,2,0.0,52.142857142857146,4712.93,4676.38,High Value,Lost,New York,46-55,Female
CUST_02417,92,16,3336.83,4,4,4,4.0,645,208.551875,32.266666666666666,6,-96.47125000000003,11.311983471074381,2359.14,2296.94,High Value,Champion,Paris,46-55,Male
CUST_02418,23,42,16446.170000000002,5,5,5,5.0,1026,391.57547619047625,22.51219512195122,6,82.39380952380941,16.213434452871073,6348.78,6222.19,Premium,Champion,London,36-45,Other
CUST_02419,50,41,13503.1,5,5,5,5.0,615,329.3439024390244,12.225,6,21.499428571428552,29.856850715746422,9833.17,9917.96,Premium,Champion,Paris,18-25,Male
CUST_02420,106,13,2535.7799999999997,4,4,4,4.0,643,195.05999999999997,33.833333333333336,5,-154.49571428571423,10.788177339901477,2104.34,2112.62,High Value,Champion,Houston,26-35,Other
CUST_02421,61,15,2522.15,5,4,4,4.333333333333333,449,168.14333333333335,18.285714285714285,6,-1.051785714285728,19.9609375,3356.3,3345.01,High Value,Champion,London,26-35,Female
CUST_02422,31,32,8535.09,5,5,5,5.0,785,266.7215625,21.806451612903224,6,137.12937499999998,16.738165680473372,4464.43,4482.95,High Value,Champion,Los Angeles,46-55,Other
CUST_02423,219,2,944.44,2,1,3,2.0,280,472.22,0.0,2,0.0,52.142857142857146,22325.665,22325.67,Premium,Others,Berlin,36-45,Male
CUST_02424,322,4,364.94,1,2,2,1.6666666666666667,814,91.235,131.0,2,-97.84,2.786259541984733,254.2,258.13,Low Value,Lost,Toronto,18-25,Male
CUST_02425,96,8,682.3900000000001,4,3,2,3.0,490,85.29875000000001,44.857142857142854,5,-2.052499999999995,8.136942675159236,694.07,678.4,Medium Value,Others,Houston,46-55,Other
CUST_02426,790,3,547.15,1,2,2,1.6666666666666667,1038,182.38333333333333,64.5,3,0.0,5.658914728682171,1032.09,1034.3,Medium Value,Lost,Berlin,46-55,Male
CUST_02427,9,25,4385.5,5,5,5,5.0,735,175.42,27.166666666666668,6,23.032051282051327,13.43558282208589,2356.87,2332.65,High Value,Champion,Sydney,55+,Other
CUST_02428,271,2,113.18,2,1,1,1.3333333333333333,576,56.59,25.0,2,0.0,14.6,826.21,830.73,Medium Value,Lost,Berlin,46-55,Female
CUST_02429,91,14,1277.89,4,4,3,3.6666666666666665,1020,91.27785714285714,60.30769230769231,6,22.878571428571433,6.0522959183673475,552.44,560.94,Low Value,Loyal Customer,Chicago,26-35,Other
CUST_02430,287,3,295.56,2,2,1,1.6666666666666667,778,98.52,153.0,3,0.0,2.3856209150326797,235.03,231.17,Low Value,Lost,Paris,36-45,Male
CUST_02431,263,6,1813.71,2,3,4,3.0,623,302.285,42.2,4,386.4833333333333,8.649289099526065,2614.55,2608.7,High Value,Needs Attention,Phoenix,46-55,Other
CUST_02432,296,3,142.32999999999998,1,2,1,1.3333333333333333,633,47.44333333333333,86.0,3,0.0,4.244186046511628,201.36,209.3,Low Value,Lost,London,55+,Male
CUST_02433,594,1,74.57,1,1,1,1.0,1057,74.57,365.0,1,0.0,1.0,74.57,75.11,Low Value,Lost,Toronto,46-55,Male
CUST_02434,123,9,968.43,3,4,3,3.3333333333333335,1037,107.60333333333334,106.5,6,75.705,3.427230046948357,368.78,399.17,Low Value,Loyal Customer,London,26-35,Other
CUST_02435,524,2,802.8299999999999,1,1,2,1.3333333333333333,718,401.41499999999996,121.0,2,0.0,3.0165289256198347,1210.88,1054.52,Medium Value,Lost,Los Angeles,18-25,Male
CUST_02436,79,16,1944.6,4,4,4,4.0,244,121.5375,5.933333333333334,6,-151.965,52.142857142857146,6337.31,6318.22,Premium,Champion,Los Angeles,18-25,Male
CUST_02437,67,16,3408.45,4,4,4,4.0,802,213.028125,44.333333333333336,6,-5.888750000000016,8.233082706766917,1753.88,1769.2,Medium Value,Champion,Berlin,18-25,Male
CUST_02438,106,16,1442.46,4,4,3,3.6666666666666665,1017,90.15375,56.6,5,0.009999999999990905,6.448763250883392,581.38,584.95,Low Value,Loyal Customer,Los Angeles,26-35,Other
CUST_02439,208,6,636.54,3,3,2,2.6666666666666665,435,106.08999999999999,26.4,4,32.56666666666666,13.825757575757576,1466.77,1460.0,Medium Value,Others,New York,26-35,Female
CUST_02440,69,18,4708.95,4,4,5,4.333333333333333,211,261.60833333333335,4.352941176470588,6,-70.52111111111111,52.142857142857146,13641.01,13643.82,Premium,Champion,Chicago,36-45,Other
CUST_02441,34,7,1220.0,5,3,3,3.6666666666666665,95,174.28571428571428,0.0,4,72.41916666666665,52.142857142857146,9087.76,9086.38,Premium,Loyal Customer,Chicago,55+,Male
CUST_02442,159,5,394.24,3,3,2,2.6666666666666665,220,78.848,0.0,3,-119.07833333333335,52.142857142857146,4111.36,4117.63,High Value,Others,New York,18-25,Female
CUST_02443,299,2,569.6800000000001,1,1,2,1.3333333333333333,1003,284.84000000000003,111.0,2,0.0,3.2882882882882885,936.64,909.55,Medium Value,Lost,Houston,26-35,Male
CUST_02444,247,2,108.97,2,1,1,1.3333333333333333,466,54.485,127.0,2,0.0,2.874015748031496,156.59,152.23,Low Value,Lost,Los Angeles,18-25,Male
CUST_02445,188,7,3039.56,3,3,4,3.3333333333333335,487,434.22285714285715,26.666666666666668,4,-83.16666666666663,13.6875,5943.43,6110.86,Premium,Loyal Customer,Sydney,36-45,Female
CUST_02446,142,10,3298.43,3,4,4,3.6666666666666665,576,329.84299999999996,38.55555555555556,5,-33.96599999999995,9.466858789625359,3122.58,3074.26,High Value,Loyal Customer,Houston,46-55,Other
CUST_02447,161,10,1022.19,3,4,3,3.3333333333333335,702,102.21900000000001,51.22222222222222,4,18.917999999999992,7.125813449023862,728.39,738.84,Medium Value,Loyal Customer,Los Angeles,55+,Other
CUST_02448,107,12,1985.94,4,4,4,4.0,622,165.495,39.54545454545455,6,-176.31,9.229885057471265,1527.5,1517.83,Medium Value,Champion,New York,18-25,Other
CUST_02449,10,42,10401.44,5,5,5,5.0,501,247.65333333333334,10.268292682926829,6,-109.12380952380954,35.54631828978623,8803.16,8855.38,Premium,Champion,Paris,46-55,Female
CUST_02450,72,10,1479.39,4,4,3,3.6666666666666665,528,147.939,43.666666666666664,4,-57.15399999999998,8.3587786259542,1236.59,1240.63,Medium Value,Loyal Customer,Toronto,46-55,Female
CUST_02451,57,8,1464.95,5,3,3,3.6666666666666665,118,183.11875,0.0,5,-273.43250000000006,52.142857142857146,9548.33,9544.53,Premium,Loyal Customer,Sydney,36-45,Female
CUST_02452,224,3,316.90999999999997,2,2,1,1.6666666666666667,285,105.63666666666666,0.0,3,0.0,52.142857142857146,5508.2,5498.89,High Value,Lost,Berlin,36-45,Other
CUST_02453,202,5,2100.26,3,3,4,3.3333333333333335,339,420.052,10.5,3,-53.89666666666665,34.76190476190476,14601.81,14160.09,Premium,Loyal Customer,Paris,46-55,Female
CUST_02454,68,12,3321.0,4,4,4,4.0,178,276.75,4.363636363636363,6,210.4966666666666,52.142857142857146,14430.54,14433.09,Premium,Champion,Paris,18-25,Male
CUST_02455,398,3,483.32,1,2,2,1.6666666666666667,1053,161.10666666666665,292.0,3,0.0,1.25,201.38,206.49,Low Value,Lost,Phoenix,46-55,Female
CUST_02456,7,34,7584.27,5,5,5,5.0,635,223.06676470588235,17.0,6,85.93470588235292,21.470588235294116,4789.37,4805.89,High Value,Champion,New York,26-35,Male
CUST_02457,104,6,1273.06,4,3,3,3.3333333333333335,165,212.17666666666665,0.0,4,-260.6066666666667,52.142857142857146,11063.5,10996.7,Premium,Loyal Customer,London,55+,Male
CUST_02458,187,5,1215.6,3,3,3,3.0,266,243.11999999999998,3.75,4,309.89166666666665,52.142857142857146,12676.97,12674.78,Premium,Loyal Customer,Houston,26-35,Female
CUST_02459,290,4,661.83,2,2,2,2.0,510,165.4575,35.0,4,-60.285,10.428571428571429,1725.49,1724.78,Medium Value,Lost,Paris,55+,Female
CUST_02460,183,4,1188.05,3,2,3,2.6666666666666665,428,297.0125,47.333333333333336,4,310.035,7.711267605633802,2290.34,2276.89,High Value,Others,Los Angeles,26-35,Male
CUST_02461,638,3,143.8,1,2,1,1.3333333333333333,903,47.93333333333334,23.0,1,0.0,15.869565217391305,760.68,730.48,Medium Value,Lost,New York,26-35,Other
CUST_02462,406,2,1353.88,1,1,3,1.6666666666666667,766,676.9399999999999,140.0,2,0.0,2.607142857142857,1764.88,1572.76,Medium Value,Others,Houston,36-45,Female
CUST_02463,282,3,325.03999999999996,2,2,2,2.0,476,108.34666666666665,39.5,2,0.0,9.240506329113924,1001.18,1003.85,Medium Value,Lost,Sydney,18-25,Female
CUST_02464,345,3,182.55,1,2,1,1.3333333333333333,608,60.85,35.0,2,0.0,10.428571428571429,634.58,647.02,Medium Value,Lost,Los Angeles,36-45,Female
CUST_02465,307,7,737.53,1,3,2,2.0,582,105.36142857142856,30.833333333333332,5,-41.84000000000002,11.837837837837839,1247.25,1248.31,Medium Value,Others,Sydney,26-35,Male
CUST_02466,129,10,861.26,3,4,2,3.0,941,86.126,76.44444444444444,6,17.652000000000015,4.774709302325581,411.23,414.41,Low Value,Others,New York,46-55,Male
CUST_02467,54,9,1345.9299999999998,5,4,3,4.0,115,149.54777777777775,0.0,6,-94.58949999999997,52.142857142857146,7797.85,7798.51,Premium,Loyal Customer,London,26-35,Female
CUST_02468,11,36,8938.39,5,5,5,5.0,1032,248.2886111111111,26.428571428571427,6,-59.63833333333338,13.810810810810812,3429.07,3428.57,High Value,Champion,Berlin,46-55,Female
CUST_02469,197,5,594.92,3,3,2,2.6666666666666665,634,118.984,56.5,4,-36.06000000000002,6.460176991150442,768.66,796.2,Medium Value,Others,Toronto,18-25,Male
CUST_02470,295,4,1207.1,2,2,3,2.3333333333333335,990,301.775,186.0,4,523.89,1.9623655913978495,592.19,599.26,Low Value,Others,London,55+,Male
CUST_02471,65,19,2570.52,4,5,4,4.333333333333333,265,135.29052631578946,7.166666666666667,6,-60.910888888888906,50.93023255813953,6890.38,6935.55,Premium,Champion,New York,55+,Female
CUST_02472,114,1,21.74,4,1,1,2.0,175,21.74,365.0,1,0.0,1.0,21.74,21.52,Low Value,New Customer,Paris,26-35,Other
CUST_02473,177,2,801.9399999999999,3,1,2,2.0,238,400.96999999999997,0.0,2,0.0,52.142857142857146,20907.72,20961.65,Premium,Others,Phoenix,26-35,Other
CUST_02474,353,1,84.3,1,1,1,1.0,744,84.3,365.0,1,0.0,1.0,84.3,84.4,Low Value,Lost,Berlin,55+,Male
CUST_02475,192,3,351.51,3,2,2,2.3333333333333335,364,117.17,41.0,3,0.0,8.902439024390244,1043.1,1044.38,Medium Value,Others,New York,26-35,Female
CUST_02476,795,1,234.65,1,1,1,1.0,1009,234.65,365.0,1,0.0,1.0,234.65,234.91,Low Value,Lost,Los Angeles,26-35,Female
CUST_02477,7,50,14929.5,5,5,5,5.0,579,298.59,10.346938775510203,6,-124.30000000000001,35.27613412228797,10533.1,10645.31,Premium,Champion,Phoenix,18-25,Male
CUST_02478,289,2,1253.84,2,1,3,2.0,434,626.92,26.0,2,0.0,14.038461538461538,8800.99,8674.14,Premium,Others,Los Angeles,26-35,Other
CUST_02479,15,24,9882.83,5,5,5,5.0,919,411.78458333333333,36.34782608695652,6,-268.6158333333334,10.041866028708133,4135.09,4038.04,High Value,Champion,Houston,46-55,Female
CUST_02480,613,2,135.65,1,1,1,1.0,1055,67.825,265.0,1,0.0,1.3773584905660377,93.42,89.84,Low Value,Lost,Berlin,18-25,Male
CUST_02481,77,19,5150.67,4,5,5,4.666666666666667,842,271.0878947368421,39.111111111111114,6,145.77877777777775,9.332386363636363,2529.9,2534.7,High Value,Champion,Los Angeles,36-45,Other
CUST_02482,281,3,381.63,2,2,2,2.0,371,127.21,11.0,3,0.0,33.18181818181818,4221.06,4227.35,High Value,Lost,Los Angeles,26-35,Male
CUST_02483,257,1,223.41,2,1,1,1.3333333333333333,647,223.41,365.0,1,0.0,1.0,223.41,223.32,Low Value,Lost,Houston,26-35,Other
CUST_02484,25,57,15294.28,5,5,5,5.0,646,268.320701754386,10.0,6,14.147487684729015,36.5,9793.71,9753.82,Premium,Champion,Berlin,46-55,Male
CUST_02485,187,8,1706.41,3,3,3,3.0,559,213.30124999999998,44.285714285714285,5,109.30249999999998,8.241935483870968,1758.02,1766.16,Medium Value,Loyal Customer,Toronto,18-25,Other
CUST_02486,291,3,314.77,2,2,1,1.6666666666666667,560,104.92333333333333,82.0,2,0.0,4.451219512195122,467.04,472.23,Low Value,Lost,Houston,55+,Female
CUST_02487,249,5,799.9100000000001,2,3,2,2.3333333333333335,471,159.98200000000003,35.25,3,24.57833333333332,10.354609929078014,1656.55,1663.76,Medium Value,Others,Houston,26-35,Male
CUST_02488,500,2,535.65,1,1,2,1.3333333333333333,933,267.825,308.0,2,0.0,1.1850649350649352,317.39,315.54,Low Value,Lost,Berlin,18-25,Male
CUST_02489,502,2,270.41999999999996,1,1,1,1.0,723,135.20999999999998,109.0,2,0.0,3.3486238532110093,452.77,448.18,Low Value,Lost,Houston,18-25,Male
CUST_02490,123,19,3923.78,3,5,5,4.333333333333333,714,206.51473684210526,29.444444444444443,6,16.82188888888882,12.39622641509434,2560.0,2564.1,High Value,Loyal Customer,Paris,46-55,Other
CUST_02491,61,18,3408.93,5,4,4,4.333333333333333,156,189.385,1.8823529411764706,5,74.72111111111116,52.142857142857146,9875.08,9849.46,Premium,Champion,Chicago,46-55,Male
CUST_02492,92,14,1811.85,4,4,4,4.0,806,129.41785714285714,41.23076923076923,5,5.675714285714264,8.852611940298507,1145.69,1153.34,Medium Value,Champion,Berlin,55+,Male
CUST_02493,610,2,304.02,1,1,1,1.0,699,152.01,4.0,1,0.0,52.142857142857146,7926.24,7921.63,Premium,Lost,Berlin,36-45,Female
CUST_02494,72,19,2420.88,4,5,4,4.333333333333333,677,127.41473684210527,30.0,6,-26.1328888888889,12.166666666666666,1550.21,1532.25,Medium Value,Champion,Toronto,26-35,Female
CUST_02495,191,6,1313.67,3,3,3,3.0,302,218.94500000000002,8.0,5,112.95000000000002,45.625,9989.37,10316.64,Premium,Loyal Customer,Los Angeles,26-35,Female
CUST_02496,186,8,1891.66,3,3,4,3.3333333333333335,749,236.4575,69.0,6,320.76500000000004,5.2898550724637685,1250.83,1254.06,Medium Value,Loyal Customer,Paris,36-45,Male
CUST_02497,233,4,213.3,2,2,1,1.6666666666666667,400,53.325,25.0,3,50.919999999999995,14.6,778.54,776.8,Medium Value,Lost,London,46-55,Other
CUST_02498,361,2,206.66,1,1,1,1.0,483,103.33,55.0,2,0.0,6.636363636363637,685.74,668.88,Medium Value,Lost,Sydney,46-55,Other
CUST_02499,383,3,381.84,1,2,2,1.6666666666666667,1042,127.28000000000002,114.0,2,0.0,3.2017543859649122,407.52,420.36,Low Value,Lost,Toronto,18-25,Female
CUST_02500,208,3,148.17,3,2,1,2.0,287,49.38999999999999,5.5,3,0.0,52.142857142857146,2575.34,2490.22,High Value,Others,Los Angeles,55+,Male
CUST_02501,312,1,10.58,1,1,1,1.0,449,10.58,365.0,1,0.0,1.0,10.58,10.74,Low Value,Lost,Chicago,46-55,Male
CUST_02502,251,1,54.04,2,1,1,1.3333333333333333,433,54.04,365.0,1,0.0,1.0,54.04,54.14,Low Value,Lost,Chicago,18-25,Male
CUST_02503,236,6,833.3199999999999,2,3,2,2.3333333333333335,753,138.88666666666666,41.8,4,16.49333333333334,8.732057416267944,1212.77,1205.87,Medium Value,Others,Berlin,36-45,Other
CUST_02504,310,2,246.9,1,1,1,1.0,1028,123.45,485.0,2,0.0,0.7525773195876289,92.91,122.09,Low Value,Lost,Toronto,18-25,Other
CUST_02505,94,11,2218.75,4,4,4,4.0,758,201.70454545454547,54.7,6,21.337333333333333,6.672760511882998,1345.93,1343.97,Medium Value,Champion,Berlin,36-45,Female
CUST_02506,44,21,7073.11,5,5,5,5.0,999,336.8147619047619,42.0,6,141.95,8.69047619047619,2927.08,2918.08,High Value,Champion,London,36-45,Male
CUST_02507,418,1,193.26,1,1,1,1.0,524,193.26,365.0,1,0.0,1.0,193.26,192.56,Low Value,Lost,Chicago,36-45,Other
CUST_02508,187,8,2106.24,3,3,4,3.3333333333333335,401,263.28000000000003,21.0,5,278.985,17.38095238095238,4576.06,4571.55,High Value,Loyal Customer,Berlin,36-45,Male
CUST_02509,395,2,268.67,1,1,1,1.0,700,134.335,219.0,1,0.0,1.6666666666666667,223.89,221.35,Low Value,Lost,Paris,46-55,Female
CUST_02510,489,1,143.02,1,1,1,1.0,805,143.02,365.0,1,0.0,1.0,143.02,142.36,Low Value,Lost,Sydney,26-35,Male
CUST_02511,91,18,4151.04,4,4,5,4.333333333333333,837,230.61333333333334,38.705882352941174,6,-41.02666666666664,9.430091185410335,2174.7,2170.86,High Value,Champion,London,36-45,Other
CUST_02512,275,1,184.69,2,1,1,1.3333333333333333,354,184.69,365.0,1,0.0,1.0,184.69,184.4,Low Value,Lost,London,18-25,Male
CUST_02513,162,7,1740.48,3,3,3,3.0,223,248.64000000000001,0.0,4,396.865,52.142857142857146,12964.8,12946.76,Premium,Loyal Customer,Berlin,26-35,Other
CUST_02514,196,8,2222.66,3,3,4,3.3333333333333335,423,277.8325,22.571428571428573,4,-66.31000000000006,16.170886075949365,4492.8,4510.27,High Value,Loyal Customer,London,18-25,Female
CUST_02515,47,5,1913.97,5,3,4,4.0,108,382.794,0.0,3,-242.11000000000007,52.142857142857146,19959.97,19828.08,Premium,Loyal Customer,London,18-25,Other
CUST_02516,106,2,383.4,4,1,2,2.3333333333333335,167,191.7,0.0,2,0.0,52.142857142857146,9995.79,9989.46,Premium,New Customer,Toronto,18-25,Male
CUST_02517,57,25,5551.7,5,5,5,5.0,478,222.06799999999998,15.0,6,-59.8548076923077,24.333333333333332,5403.65,5401.96,High Value,Champion,Toronto,36-45,Female
CUST_02518,140,5,571.04,3,3,2,2.6666666666666665,201,114.208,0.0,4,-147.42000000000002,52.142857142857146,5955.13,5942.61,Premium,Others,London,26-35,Other
CUST_02519,214,6,1272.9,2,3,3,2.6666666666666665,942,212.15,127.8,5,-256.62,2.856025039123631,605.91,613.49,Low Value,Needs Attention,Paris,36-45,Male
CUST_02520,385,1,43.93,1,1,1,1.0,754,43.93,365.0,1,0.0,1.0,43.93,43.96,Low Value,Lost,Houston,46-55,Other
CUST_02521,195,8,1529.67,3,3,3,3.0,1012,191.20875,69.71428571428571,6,134.67749999999995,5.235655737704919,1001.1,1006.92,Medium Value,Loyal Customer,Paris,36-45,Male
CUST_02522,27,45,14395.18,5,5,5,5.0,499,319.8928888888889,9.090909090909092,6,-61.69059288537545,40.15,12843.7,12836.02,Premium,Champion,Berlin,55+,Female
CUST_02523,61,16,3936.3,5,4,5,4.666666666666667,416,246.01875,19.2,6,87.3175,19.010416666666668,4676.92,4772.28,High Value,Champion,Houston,18-25,Male
CUST_02524,70,18,4035.65,4,4,5,4.333333333333333,951,224.20277777777775,44.470588235294116,6,24.73666666666665,8.207671957671957,1840.18,1847.01,Medium Value,Champion,Toronto,46-55,Other
CUST_02526,87,12,2777.1499999999996,4,4,4,4.0,737,231.42916666666665,48.18181818181818,6,341.0083333333333,7.5754716981132075,1753.19,1741.44,Medium Value,Champion,Phoenix,36-45,Other
CUST_02527,66,14,2675.61,4,4,4,4.0,778,191.115,49.0,6,-93.63571428571424,7.448979591836735,1423.61,1419.43,Medium Value,Champion,London,46-55,Male
CUST_02528,44,2,55.78,5,1,1,2.3333333333333335,105,27.89,0.0,2,0.0,52.142857142857146,1454.26,1439.28,Medium Value,New Customer,Sydney,36-45,Female
CUST_02529,12,39,8935.27,5,5,5,5.0,424,229.1094871794872,9.026315789473685,6,73.58173684210524,40.43731778425656,9264.57,9286.73,Premium,Champion,Sydney,36-45,Female
CUST_02530,294,2,391.1,2,1,2,1.6666666666666667,380,195.55,9.0,2,0.0,40.55555555555556,7930.64,8208.13,Premium,Lost,Toronto,36-45,Male
CUST_02531,188,7,2121.84,3,3,4,3.3333333333333335,417,303.12,26.166666666666668,4,331.7008333333333,13.949044585987261,4228.23,4201.54,High Value,Loyal Customer,New York,18-25,Female
CUST_02532,324,2,80.01,1,1,1,1.0,694,40.005,114.0,2,0.0,3.2017543859649122,128.09,127.25,Low Value,Lost,New York,18-25,Other
CUST_02533,77,7,1782.91,4,3,4,3.6666666666666665,963,254.70142857142855,115.66666666666667,5,276.77666666666664,3.155619596541787,803.74,819.87,Medium Value,Loyal Customer,Phoenix,18-25,Male
