customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_total,segment,signup_date,location,age_group,gender,cumulative_revenue,cumulative_pct,customer_rank_pct
CUST_03135,2023-06-09,9,1322.65,146,3,4,3,343,3.3333333333333335,Loyal Customer,2021-12-12,Toronto,18-25,Female,11912780.180000007,89.74573836931047,48.472668810289385
CUST_03430,2023-03-03,5,1322.21,244,2,3,3,233,2.6666666666666665,Needs Attention,2022-06-30,Berlin,18-25,Female,11914102.390000008,89.75569932812415,48.4927652733119
CUST_01308,2023-03-07,3,1321.74,240,2,2,3,223,2.3333333333333335,Others,2023-03-06,Phoenix,55+,Female,11915424.130000008,89.76565674616091,48.51286173633441
CUST_01196,2023-03-06,2,1321.33,241,2,1,3,213,2.0,Others,2022-12-10,Sydney,46-55,Male,11916745.460000008,89.77561107543482,48.53295819935691
CUST_00957,2023-04-02,6,1320.6100000000001,214,2,3,3,233,2.6666666666666665,Needs Attention,2022-09-10,Houston,18-25,Female,11918066.070000008,89.78555998053986,48.55305466237942
CUST_02323,2023-03-28,3,1319.72,219,2,2,3,223,2.3333333333333335,Others,2022-08-13,Berlin,18-25,Other,11919385.790000008,89.79550218076946,48.57315112540193
CUST_03880,2023-08-03,7,1319.38,91,4,3,3,433,3.3333333333333335,Loyal Customer,2021-08-11,Los Angeles,36-45,Female,11920705.17000001,89.80544181958598,48.59324758842444
CUST_01606,2023-04-27,8,1319.12,189,3,3,3,333,3.0,Loyal Customer,2022-01-26,Berlin,18-25,Male,11922024.290000008,89.81537949967483,48.613344051446944
CUST_04767,2022-05-15,3,1318.0200000000002,536,1,2,3,123,2.0,Others,2021-10-09,Chicago,55+,Male,11923342.310000008,89.82530889283899,48.633440514469456
CUST_03041,2023-07-13,9,1317.29,112,4,4,3,443,3.6666666666666665,Loyal Customer,2022-01-05,Phoenix,26-35,Female,11924659.600000007,89.83523278649858,48.65353697749196
CUST_02187,2022-10-23,3,1317.12,375,1,2,3,123,2.0,Others,2022-03-16,New York,46-55,Female,11925976.720000006,89.84515539945164,48.67363344051447
CUST_01771,2023-04-06,6,1316.81,210,3,3,3,333,3.0,Loyal Customer,2023-02-02,Los Angeles,18-25,Male,11927293.530000007,89.85507567699864,48.693729903536976
CUST_02643,2022-10-15,3,1316.23,383,1,2,3,123,2.0,Others,2022-06-25,Houston,18-25,Other,11928609.760000007,89.86499158507627,48.71382636655949
CUST_00968,2023-08-08,10,1315.97,86,4,4,3,443,3.6666666666666665,Loyal Customer,2022-11-16,Los Angeles,36-45,Male,11929925.730000008,89.87490553442625,48.73392282958199
CUST_03032,2023-01-25,7,1315.38,281,2,3,3,233,2.6666666666666665,Needs Attention,2021-08-18,Paris,26-35,Other,11931241.110000009,89.88481503897117,48.7540192926045
CUST_00960,2022-12-16,3,1314.85,321,1,2,3,123,2.0,Others,2022-05-15,Phoenix,36-45,Other,11932555.960000008,89.89472055072508,48.774115755627015
CUST_00354,2023-08-27,9,1314.06,67,4,4,3,443,3.6666666666666665,Loyal Customer,2021-02-25,New York,18-25,Male,11933870.020000009,89.90462011096038,48.79421221864952
CUST_02495,2023-04-25,6,1313.67,191,3,3,3,333,3.0,Loyal Customer,2023-03-05,Los Angeles,26-35,Female,11935183.690000009,89.91451673310416,48.814308681672024
CUST_04596,2022-11-05,6,1313.22,362,1,3,3,133,2.3333333333333335,Needs Attention,2021-04-10,Paris,55+,Male,11936496.91000001,89.92440996514243,48.83440514469453
CUST_00713,2023-03-25,5,1312.5,222,2,3,3,233,2.6666666666666665,Needs Attention,2021-09-18,Phoenix,46-55,Other,11937809.41000001,89.93429777301178,48.85450160771704
CUST_00655,2023-04-20,7,1312.27,196,3,3,3,333,3.0,Loyal Customer,2022-04-27,Berlin,46-55,Female,11939121.680000009,89.94418384816052,48.87459807073955
CUST_00475,2023-08-17,4,1309.23,77,4,2,3,423,3.0,New Customer,2023-08-16,Toronto,36-45,Male,11940430.91000001,89.95404702126284,48.894694533762056
CUST_04280,2023-09-26,9,1309.13,37,5,4,3,543,4.0,Loyal Customer,2023-09-25,Paris,18-25,Other,11941740.04000001,89.96390944100838,48.91479099678457
CUST_01820,2023-07-29,9,1303.77,96,4,4,3,443,3.6666666666666665,Loyal Customer,2022-03-02,Phoenix,18-25,Male,11943043.81000001,89.97373148082995,48.93488745980707
CUST_00004,2023-04-18,4,1303.06,198,3,2,3,323,2.6666666666666665,Others,2023-01-30,Houston,18-25,Other,11944346.87000001,89.98354817181834,48.954983922829584
CUST_02549,2023-08-29,7,1302.03,65,4,3,3,433,3.3333333333333335,Loyal Customer,2023-08-28,Paris,18-25,Male,11945648.90000001,89.99335710323177,48.97508038585209
CUST_01589,2023-06-11,3,1301.6,144,3,2,3,323,2.6666666666666665,Others,2023-06-10,Chicago,36-45,Male,11946950.50000001,90.00316279521101,48.9951768488746
CUST_04236,2023-07-13,8,1300.9,112,4,3,3,433,3.3333333333333335,Loyal Customer,2021-10-15,New York,36-45,Male,11948251.40000001,90.01296321369273,49.015273311897104
CUST_00715,2023-08-14,11,1298.78,80,4,4,3,443,3.6666666666666665,Loyal Customer,2022-12-27,Chicago,18-25,Female,11949550.180000009,90.02274766101048,49.035369774919616
CUST_02305,2023-03-04,3,1297.43,243,2,2,3,223,2.3333333333333335,Others,2022-05-28,Toronto,55+,Male,11950847.610000009,90.03252193801158,49.05546623794213
CUST_01064,2023-08-11,5,1297.27,83,4,3,3,433,3.3333333333333335,Loyal Customer,2023-08-10,Houston,18-25,Female,11952144.880000008,90.0422950096418,49.07556270096463
CUST_00867,2023-08-30,11,1296.85,64,4,4,3,443,3.6666666666666665,Loyal Customer,2023-07-02,London,55+,Other,11953441.730000008,90.05206491717352,49.095659163987136
CUST_04277,2023-03-20,5,1296.6,227,2,3,3,233,2.6666666666666665,Needs Attention,2021-03-22,London,18-25,Male,11954738.330000008,90.06183294131326,49.11575562700964
CUST_03091,2023-05-05,5,1296.56,181,3,3,3,333,3.0,Loyal Customer,2023-05-02,Houston,18-25,Female,11956034.890000008,90.07160066411029,49.13585209003216
CUST_01176,2023-04-21,7,1295.31,195,3,3,3,333,3.0,Loyal Customer,2021-03-29,New York,18-25,Other,11957330.200000009,90.08135896994743,49.155948553054664
CUST_00549,2023-04-27,5,1293.69,189,3,3,3,333,3.0,Loyal Customer,2022-10-12,Phoenix,36-45,Female,11958623.890000008,90.09110507140457,49.17604501607717
CUST_00608,2023-08-21,10,1289.94,73,4,4,3,443,3.6666666666666665,Loyal Customer,2021-09-13,Phoenix,46-55,Male,11959913.830000008,90.10082292198209,49.19614147909968
CUST_04882,2023-03-20,6,1289.66,227,2,3,3,233,2.6666666666666665,Needs Attention,2022-11-24,Chicago,46-55,Male,11961203.490000008,90.11053866316061,49.216237942122184
CUST_04908,2023-09-02,8,1288.2,61,5,3,3,533,3.6666666666666665,Loyal Customer,2023-09-01,Toronto,46-55,Other,11962491.690000007,90.12024340532999,49.236334405144696
CUST_02147,2023-02-20,6,1287.75,255,2,3,3,233,2.6666666666666665,Needs Attention,2022-07-30,London,36-45,Other,11963779.440000007,90.1299447573938,49.2564308681672
CUST_04549,2023-01-27,3,1286.45,279,2,2,3,223,2.3333333333333335,Others,2021-04-19,Berlin,46-55,Female,11965065.890000006,90.13963631581933,49.27652733118971
CUST_00757,2023-08-22,7,1285.51,72,4,3,3,433,3.3333333333333335,Loyal Customer,2023-08-21,Chicago,55+,Female,11966351.400000006,90.14932079269107,49.296623794212216
CUST_02043,2022-12-19,2,1285.4199999999998,318,1,1,3,113,1.6666666666666667,Others,2022-04-08,Phoenix,55+,Other,11967636.820000006,90.15900459154167,49.31672025723473
CUST_02931,2023-05-03,8,1285.38,183,3,3,3,333,3.0,Loyal Customer,2023-04-01,Chicago,46-55,Other,11968922.200000007,90.16868808904958,49.33681672025724
CUST_02649,2023-04-30,2,1285.1899999999998,186,3,1,3,313,2.3333333333333335,Others,2023-04-01,Los Angeles,18-25,Male,11970207.390000006,90.17837015517956,49.356913183279744
CUST_00971,2023-04-05,7,1284.35,211,2,3,3,233,2.6666666666666665,Needs Attention,2022-02-19,Phoenix,18-25,Female,11971491.740000006,90.18804589311252,49.37700964630225
CUST_01384,2023-08-25,12,1283.62,69,4,4,3,443,3.6666666666666665,Loyal Customer,2023-02-06,Houston,55+,Female,11972775.360000005,90.1977161315409,49.39710610932476
CUST_02669,2023-02-28,2,1283.5700000000002,247,2,1,3,213,2.0,Others,2023-02-21,Houston,36-45,Other,11974058.930000005,90.20738599329091,49.41720257234727
CUST_00320,2023-05-19,16,1281.73,167,3,4,3,343,3.3333333333333335,Loyal Customer,2021-02-02,Phoenix,46-55,Male,11975340.660000006,90.21704199327597,49.437299035369776
CUST_03909,2022-08-16,5,1281.5900000000001,443,1,3,3,133,2.3333333333333335,Needs Attention,2021-10-09,New York,46-55,Other,11976622.250000006,90.22669693856152,49.45739549839228
CUST_03539,2023-06-22,6,1280.61,133,3,3,3,333,3.0,Loyal Customer,2023-06-21,Berlin,46-55,Male,11977902.860000005,90.23634450095052,49.47749196141479
CUST_04934,2023-01-02,3,1279.69,304,1,2,3,123,2.0,Others,2021-08-05,Houston,55+,Male,11979182.550000004,90.24598513245708,49.497588424437296
CUST_03247,2023-02-27,5,1279.68,248,2,3,3,233,2.6666666666666665,Needs Attention,2022-08-21,Paris,36-45,Other,11980462.230000004,90.25562568862793,49.51768488745981
CUST_00384,2022-11-26,3,1279.0,341,1,2,3,123,2.0,Others,2022-07-18,Los Angeles,18-25,Male,11981741.230000004,90.26526112197261,49.53778135048231
CUST_02429,2023-08-03,14,1277.89,91,4,4,3,443,3.6666666666666665,Loyal Customer,2021-03-17,Chicago,26-35,Other,11983019.120000005,90.27488819305695,49.557877813504824
CUST_01713,2022-10-19,2,1276.78,379,1,1,3,113,1.6666666666666667,Others,2021-09-04,Chicago,46-55,Male,11984295.900000004,90.28450690188089,49.57797427652733
CUST_04345,2023-04-13,8,1276.48,203,3,3,3,333,3.0,Loyal Customer,2021-05-16,Berlin,26-35,Other,11985572.380000005,90.29412335063448,49.59807073954984
CUST_02457,2023-07-21,6,1273.06,104,4,3,3,433,3.3333333333333335,Loyal Customer,2023-07-20,London,55+,Male,11986845.440000005,90.30371403458585,49.61816720257235
CUST_02519,2023-04-02,6,1272.9,214,2,3,3,233,2.6666666666666665,Needs Attention,2021-06-03,Paris,36-45,Male,11988118.340000005,90.31330351316635,49.638263665594856
CUST_01134,2023-08-19,13,1272.01,75,4,4,3,443,3.6666666666666665,Loyal Customer,2023-01-19,Berlin,55+,Female,11989390.350000005,90.32288628687142,49.65836012861736
CUST_04913,2023-06-10,7,1271.6699999999998,145,3,3,3,333,3.0,Loyal Customer,2023-06-09,Chicago,55+,Female,11990662.020000005,90.33246649916339,49.67845659163987
CUST_02850,2023-08-08,12,1270.87,86,4,4,3,443,3.6666666666666665,Loyal Customer,2021-09-17,Chicago,55+,Female,11991932.890000004,90.34204068460105,49.69855305466238
CUST_03894,2023-04-14,4,1269.32,202,3,2,3,323,2.6666666666666665,Others,2022-08-15,Paris,46-55,Female,11993202.210000005,90.35160319300847,49.71864951768489
CUST_00490,2023-08-11,2,1267.99,83,4,1,3,413,2.6666666666666665,New Customer,2023-08-10,Houston,36-45,Female,11994470.200000005,90.36115568177058,49.73874598070739
CUST_04783,2022-10-16,3,1266.8899999999999,382,1,2,3,123,2.0,Others,2021-04-27,London,18-25,Other,11995737.090000005,90.370699883608,49.758842443729904
CUST_01468,2022-09-30,5,1266.47,398,1,3,3,133,2.3333333333333335,Needs Attention,2021-11-19,Toronto,46-55,Other,11997003.560000006,90.3802409213469,49.778938906752416
CUST_01193,2023-05-16,12,1265.64,170,3,4,3,343,3.3333333333333335,Loyal Customer,2021-10-29,London,26-35,Female,11998269.200000007,90.38977570622444,49.79903536977492
CUST_02956,2023-01-18,5,1264.2,288,2,3,3,233,2.6666666666666665,Needs Attention,2021-06-07,New York,46-55,Male,11999533.400000006,90.39929964276419,49.819131832797424
CUST_02262,2023-01-29,4,1263.3899999999999,277,2,2,3,223,2.3333333333333335,Others,2021-10-07,Los Angeles,18-25,Male,12000796.790000007,90.40881747711397,49.839228295819936
CUST_04902,2023-03-27,8,1263.22,220,2,3,3,233,2.6666666666666665,Needs Attention,2021-10-12,Los Angeles,36-45,Other,12002060.010000007,90.4183340307572,49.85932475884244
CUST_02867,2023-02-07,5,1263.21,268,2,3,3,233,2.6666666666666665,Needs Attention,2022-03-24,Berlin,26-35,Female,12003323.220000008,90.42785050906474,49.87942122186495
CUST_03408,2023-08-02,2,1262.34,92,4,1,3,413,2.6666666666666665,New Customer,2023-08-01,Paris,26-35,Female,12004585.560000008,90.43736043316821,49.89951768488746
CUST_01853,2023-09-18,2,1262.21,45,5,1,3,513,3.0,New Customer,2023-09-17,Berlin,46-55,Female,12005847.770000009,90.44686937790787,49.91961414790997
CUST_02677,2023-08-07,8,1261.7,87,4,3,3,433,3.3333333333333335,Loyal Customer,2022-03-24,Paris,26-35,Male,12007109.470000008,90.45637448052787,49.93971061093247
CUST_02747,2023-04-14,8,1260.92,202,3,3,3,333,3.0,Loyal Customer,2022-09-30,London,18-25,Male,12008370.390000008,90.46587370696493,49.959807073954984
CUST_04548,2023-01-24,4,1259.28,282,2,2,3,223,2.3333333333333335,Others,2022-03-17,London,36-45,Female,12009629.670000007,90.47536057835062,49.979903536977496
CUST_03367,2023-08-30,8,1259.22,64,4,3,3,433,3.3333333333333335,Loyal Customer,2022-11-03,New York,26-35,Female,12010888.890000008,90.48484699772223,50.0
CUST_01422,2023-05-03,7,1259.0,183,3,3,3,333,3.0,Loyal Customer,2023-02-23,Phoenix,18-25,Female,12012147.890000008,90.49433175970893,50.02009646302251
CUST_03741,2022-09-27,3,1258.85,401,1,2,3,123,2.0,Others,2021-04-30,New York,46-55,Other,12013406.740000008,90.50381539166041,50.040192926045016
CUST_03372,2023-01-16,4,1256.91,290,2,2,3,223,2.3333333333333335,Others,2022-08-15,Phoenix,46-55,Male,12014663.650000008,90.51328440849018,50.06028938906753
CUST_03747,2023-01-31,4,1256.81,275,2,2,3,223,2.3333333333333335,Others,2021-04-04,Phoenix,18-25,Male,12015920.460000008,90.52275267196318,50.08038585209004
CUST_03553,2023-04-30,6,1256.1100000000001,186,3,3,3,333,3.0,Loyal Customer,2023-02-27,Berlin,26-35,Female,12017176.570000008,90.53221566193861,50.10048231511254
CUST_01548,2023-05-04,4,1255.42,182,3,2,3,323,2.6666666666666665,Others,2022-09-06,Houston,46-55,Female,12018431.990000008,90.54167345375221,50.12057877813505
CUST_03262,2023-05-19,7,1255.15,167,3,3,3,333,3.0,Loyal Customer,2023-05-18,Toronto,36-45,Other,12019687.140000008,90.55112921150248,50.14067524115756
CUST_01973,2023-08-04,10,1255.0,90,4,4,3,443,3.6666666666666665,Loyal Customer,2022-11-10,Sydney,46-55,Other,12020942.140000008,90.56058383921756,50.160771704180064
CUST_01129,2023-08-29,12,1254.74,65,4,4,3,443,3.6666666666666665,Loyal Customer,2023-03-05,Paris,26-35,Other,12022196.880000008,90.57003650820499,50.180868167202576
CUST_00921,2023-03-06,3,1254.29,241,2,2,3,223,2.3333333333333335,Others,2022-07-10,London,26-35,Female,12023451.170000007,90.57948578708685,50.20096463022507
CUST_02478,2023-01-17,2,1253.84,289,2,1,3,213,2.0,Others,2022-10-24,Los Angeles,26-35,Other,12024705.010000007,90.58893167586317,50.221061093247584
CUST_01821,2023-07-30,8,1253.77,95,4,3,3,433,3.3333333333333335,Loyal Customer,2021-06-29,Berlin,18-25,Other,12025958.780000007,90.59837703728972,50.241157556270096
CUST_03790,2022-07-17,3,1253.32,473,1,2,3,123,2.0,Others,2021-07-04,Los Angeles,46-55,Male,12027212.100000007,90.60781900861073,50.2612540192926
CUST_03771,2023-04-24,3,1252.59,192,3,2,3,323,2.6666666666666665,Others,2023-02-03,Houston,55+,Other,12028464.690000007,90.61725548042718,50.28135048231511
CUST_03901,2023-03-08,7,1252.02,239,2,3,3,233,2.6666666666666665,Needs Attention,2021-11-06,Houston,26-35,Other,12029716.710000006,90.6266876581099,50.301446945337624
CUST_03346,2022-11-05,3,1251.76,362,1,2,3,123,2.0,Others,2022-05-02,Paris,36-45,Female,12030968.470000006,90.63611787706499,50.32154340836013
CUST_00741,2023-05-03,4,1251.42,183,3,2,3,323,2.6666666666666665,Others,2023-01-08,Paris,18-25,Male,12032219.890000006,90.64554553460698,50.34163987138264
CUST_02870,2023-09-01,11,1248.83,62,5,4,3,543,4.0,Loyal Customer,2023-02-01,Berlin,26-35,Female,12033468.720000006,90.65495368020812,50.36173633440515
CUST_04664,2023-01-06,3,1248.3999999999999,300,1,2,3,123,2.0,Others,2021-11-30,Phoenix,18-25,Other,12034717.120000007,90.66435858637506,50.38183279742765
CUST_00496,2023-08-27,7,1248.22,67,4,3,3,433,3.3333333333333335,Loyal Customer,2022-09-29,Chicago,36-45,Male,12035965.340000007,90.67376213649978,50.40192926045016
CUST_04663,2023-02-21,8,1247.73,254,2,3,3,233,2.6666666666666665,Needs Attention,2022-01-10,New York,26-35,Female,12037213.070000008,90.68316199517622,50.42202572347267
CUST_00988,2023-03-19,5,1247.44,228,2,3,3,233,2.6666666666666665,Needs Attention,2022-10-21,Chicago,55+,Other,12038460.510000007,90.69255966911798,50.442122186495176
CUST_01674,2023-03-02,2,1247.26,245,2,1,3,213,2.0,Others,2023-02-04,London,55+,Male,12039707.770000007,90.7019559870175,50.46221864951769
CUST_04283,2023-08-12,10,1247.08,82,4,4,3,443,3.6666666666666665,Loyal Customer,2021-04-11,Sydney,46-55,Male,12040954.850000007,90.71135094887481,50.482315112540185
CUST_01965,2022-11-17,8,1245.17,350,1,3,3,133,2.3333333333333335,Needs Attention,2021-07-14,Houston,55+,Female,12042200.020000007,90.72073152161742,50.502411575562704
CUST_00566,2022-12-30,4,1242.09,307,1,2,3,123,2.0,Others,2021-12-08,New York,26-35,Female,12043442.110000007,90.73008889097092,50.522508038585215
CUST_03084,2023-09-18,6,1240.01,45,5,3,3,533,3.6666666666666665,Loyal Customer,2023-09-17,London,26-35,Other,12044682.120000007,90.73943059050316,50.54260450160771
CUST_00258,2023-04-14,3,1239.46,202,3,2,3,323,2.6666666666666665,Others,2021-09-04,Houston,18-25,Other,12045921.580000008,90.74876814657308,50.562700964630224
CUST_04590,2023-03-16,2,1239.04,231,2,1,3,213,2.0,Others,2023-03-15,Paris,55+,Other,12047160.620000007,90.75810253854446,50.582797427652736
CUST_03363,2023-05-03,8,1239.04,183,3,3,3,333,3.0,Loyal Customer,2022-09-04,Phoenix,46-55,Female,12048399.660000006,90.76743693051584,50.60289389067524
CUST_00128,2023-03-02,2,1238.92,245,2,1,3,213,2.0,Others,2023-02-26,Phoenix,46-55,Other,12049638.580000006,90.77677041845908,50.62299035369775
CUST_01327,2023-09-01,11,1238.11,62,5,4,3,543,4.0,Loyal Customer,2023-02-21,Berlin,26-35,Other,12050876.690000005,90.78609780421232,50.64308681672026
CUST_02403,2023-04-21,6,1236.8400000000001,195,3,3,3,333,3.0,Loyal Customer,2022-04-05,Los Angeles,46-55,Other,12052113.530000005,90.79541562233432,50.66318327974276
CUST_03652,2023-08-29,8,1236.31,65,4,3,3,433,3.3333333333333335,Loyal Customer,2023-02-11,Sydney,55+,Other,12053349.840000005,90.80472944766534,50.68327974276527
CUST_04862,2023-03-04,2,1234.94,243,2,1,3,213,2.0,Others,2023-02-08,Chicago,18-25,Male,12054584.780000005,90.81403295200833,50.703376205787784
CUST_01530,2023-01-20,5,1233.83,286,2,3,3,233,2.6666666666666665,Needs Attention,2022-05-26,Los Angeles,18-25,Other,12055818.610000005,90.82332809409097,50.72347266881029
CUST_04613,2023-05-04,7,1232.8,182,3,3,3,333,3.0,Loyal Customer,2022-11-25,Houston,46-55,Female,12057051.410000006,90.83261547659866,50.7435691318328
CUST_01876,2023-02-18,6,1231.3000000000002,257,2,3,3,233,2.6666666666666665,Needs Attention,2022-11-20,Phoenix,26-35,Female,12058282.710000006,90.84189155875451,50.7636655948553
CUST_01496,2023-05-01,6,1230.69,185,3,3,3,333,3.0,Loyal Customer,2021-10-01,Houston,26-35,Male,12059513.400000006,90.85116304543392,50.783762057877816
CUST_04615,2023-05-21,9,1229.96,165,3,4,3,343,3.3333333333333335,Loyal Customer,2021-06-18,Phoenix,18-25,Female,12060743.360000007,90.86042903260878,50.80385852090033
CUST_04935,2022-11-25,4,1229.29,342,1,2,3,123,2.0,Others,2022-05-22,Paris,26-35,Male,12061972.650000006,90.86968997229313,50.823954983922825
CUST_01513,2022-12-10,3,1228.69,327,1,2,3,123,2.0,Others,2021-06-12,Toronto,18-25,Female,12063201.340000005,90.87894639183676,50.844051446945336
CUST_00264,2023-03-05,3,1228.27,242,2,2,3,223,2.3333333333333335,Others,2023-01-20,Paris,55+,Male,12064429.610000005,90.88819964728185,50.86414790996785
CUST_02776,2023-09-27,6,1228.06,36,5,3,3,533,3.6666666666666665,Loyal Customer,2023-09-26,London,26-35,Female,12065657.670000006,90.89745132067769,50.88424437299035
CUST_01619,2023-04-26,4,1227.4999999999998,190,3,2,3,323,2.6666666666666665,Others,2022-08-28,Los Angeles,36-45,Male,12066885.170000006,90.9066987752755,50.904340836012864
CUST_00799,2023-04-19,7,1223.78,197,3,3,3,333,3.0,Loyal Customer,2021-12-10,Houston,36-45,Female,12068108.950000005,90.91591820500074,50.924437299035375
CUST_00203,2023-08-26,11,1223.3400000000001,68,4,4,3,443,3.6666666666666665,Loyal Customer,2023-02-08,London,26-35,Other,12069332.290000005,90.92513431995609,50.94453376205787
CUST_00905,2023-04-13,4,1223.2,203,3,2,3,323,2.6666666666666665,Others,2021-11-24,Houston,46-55,Other,12070555.490000004,90.93434938021193,50.964630225080384
CUST_02062,2023-05-19,7,1222.72,167,3,3,3,333,3.0,Loyal Customer,2023-05-18,Chicago,26-35,Female,12071778.210000005,90.94356082435519,50.984726688102896
CUST_00842,2023-02-16,8,1222.52,259,2,3,3,233,2.6666666666666665,Needs Attention,2022-03-12,Phoenix,36-45,Other,12073000.730000004,90.95277076178485,51.0048231511254
CUST_04792,2022-09-16,3,1222.1200000000001,412,1,2,3,123,2.0,Others,2021-02-12,Houston,36-45,Female,12074222.850000003,90.96197768578736,51.02491961414791
CUST_01447,2023-04-18,7,1221.3,198,3,3,3,333,3.0,Loyal Customer,2022-02-23,Berlin,36-45,Female,12075444.150000004,90.9711784322642,51.045016077170416
CUST_00148,2023-02-02,4,1221.19,273,2,2,3,223,2.3333333333333335,Others,2022-05-27,London,26-35,Male,12076665.340000004,90.98037835004857,51.06511254019293
CUST_01093,2023-05-04,6,1220.49,182,3,3,3,333,3.0,Loyal Customer,2021-02-12,Toronto,26-35,Female,12077885.830000004,90.9895729943354,51.08520900321544
CUST_04184,2023-06-08,14,1220.1,147,3,4,3,343,3.3333333333333335,Loyal Customer,2021-08-20,Houston,46-55,Male,12079105.930000003,90.99876470053076,51.10530546623794
CUST_02441,2023-09-29,7,1220.0,34,5,3,3,533,3.6666666666666665,Loyal Customer,2023-09-28,Chicago,55+,Male,12080325.930000003,91.00795565336931,51.12540192926045
CUST_01746,2023-05-17,8,1218.33,169,3,3,3,333,3.0,Loyal Customer,2023-05-16,Sydney,46-55,Male,12081544.260000004,91.01713402514949,51.14549839228296
CUST_00744,2023-04-30,6,1217.56,186,3,3,3,333,3.0,Loyal Customer,2022-06-04,Sydney,26-35,Other,12082761.820000004,91.02630659608238,51.165594855305464
CUST_00599,2023-09-02,9,1215.72,61,5,4,3,543,4.0,Loyal Customer,2023-08-14,Houston,26-35,Female,12083977.540000005,91.03546530525033,51.185691318327976
CUST_00616,2022-08-11,2,1215.6,448,1,1,3,113,1.6666666666666667,Others,2022-02-21,Chicago,46-55,Female,12085193.140000004,91.04462311039013,51.20578778135049
CUST_02458,2023-04-29,5,1215.6,187,3,3,3,333,3.0,Loyal Customer,2023-04-10,Houston,26-35,Female,12086408.740000004,91.05378091552993,51.225884244372985
CUST_02090,2023-07-01,11,1215.25,124,3,4,3,343,3.3333333333333335,Loyal Customer,2022-04-10,Los Angeles,46-55,Male,12087623.990000004,91.06293608392096,51.2459807073955
CUST_00289,2023-08-23,8,1214.3,71,4,3,3,433,3.3333333333333335,Loyal Customer,2022-12-08,Los Angeles,46-55,Male,12088838.290000005,91.0720840954225,51.266077170418015
CUST_02557,2023-04-16,7,1214.2,200,3,3,3,333,3.0,Loyal Customer,2022-03-10,Chicago,46-55,Male,12090052.490000004,91.08123135356723,51.28617363344051
CUST_03300,2022-08-03,3,1211.97,456,1,2,3,123,2.0,Others,2021-12-14,Toronto,36-45,Female,12091264.460000005,91.09036181185557,51.306270096463024
CUST_00358,2022-10-17,3,1210.5900000000001,381,1,2,3,123,2.0,Others,2021-04-11,Paris,55+,Male,12092475.050000004,91.09948187382018,51.32636655948553
CUST_00534,2023-03-18,5,1210.03,229,2,3,3,233,2.6666666666666665,Needs Attention,2021-09-28,Chicago,18-25,Female,12093685.080000004,91.10859771698678,51.34646302250804
CUST_04506,2023-07-28,10,1209.98,97,4,4,3,443,3.6666666666666665,Loyal Customer,2022-08-20,London,36-45,Male,12094895.060000004,91.11771318347498,51.36655948553055
CUST_01406,2023-02-11,7,1208.57,264,2,3,3,233,2.6666666666666665,Needs Attention,2022-03-19,Berlin,55+,Other,12096103.630000005,91.12681802763244,51.38665594855305
CUST_03787,2022-11-04,5,1207.86,363,1,3,3,133,2.3333333333333335,Needs Attention,2021-02-02,Paris,46-55,Male,12097311.490000004,91.13591752295669,51.40675241157556
CUST_02470,2023-01-11,4,1207.1,295,2,2,3,223,2.3333333333333335,Others,2021-04-16,London,55+,Male,12098518.590000004,91.14501129276934,51.42684887459807
CUST_03932,2023-09-01,10,1206.33,62,5,4,3,543,4.0,Loyal Customer,2021-11-23,Paris,26-35,Female,12099724.920000004,91.1540992617347,51.446945337620576
CUST_04369,2023-07-02,10,1206.32,123,3,4,3,343,3.3333333333333335,Loyal Customer,2022-02-02,Houston,36-45,Other,12100931.240000004,91.16318715536438,51.46704180064309
CUST_03928,2023-04-24,6,1205.45,192,3,3,3,333,3.0,Loyal Customer,2022-11-19,Toronto,26-35,Other,12102136.690000003,91.17226849479,51.4871382636656
CUST_03722,2022-12-05,3,1205.3600000000001,332,1,2,3,123,2.0,Others,2022-01-06,New York,18-25,Male,12103342.050000003,91.18134915619449,51.5072347266881
CUST_00351,2023-04-16,8,1205.08,200,3,3,3,333,3.0,Loyal Customer,2022-04-24,Los Angeles,18-25,Male,12104547.130000003,91.19042770819999,51.527331189710615
CUST_02902,2022-09-01,2,1204.5500000000002,427,1,1,3,113,1.6666666666666667,Others,2021-10-30,Los Angeles,26-35,Female,12105751.680000003,91.19950226741449,51.54742765273313
CUST_04492,2023-04-26,7,1204.49,190,3,3,3,333,3.0,Loyal Customer,2022-10-11,Houston,46-55,Female,12106956.170000004,91.20857637461492,51.567524115755624
CUST_03457,2023-04-08,8,1202.72,208,3,3,3,333,3.0,Loyal Customer,2022-12-23,Paris,55+,Male,12108158.890000004,91.21763714740017,51.587620578778136
CUST_00102,2023-04-15,7,1201.11,201,3,3,3,333,3.0,Loyal Customer,2021-08-03,New York,18-25,Male,12109360.000000004,91.2266857911411,51.60771704180064
CUST_01520,2022-12-01,2,1200.37,336,1,1,3,113,1.6666666666666667,Others,2021-08-19,Houston,55+,Other,12110560.370000003,91.23572886004176,51.62781350482315
CUST_04386,2023-04-03,8,1199.46,213,2,3,3,233,2.6666666666666665,Needs Attention,2021-10-02,Paris,18-25,Other,12111759.830000004,91.24476507339566,51.64790996784566
